action_key,target,source,mode,alpha,threshold,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,risk_proxy,base_positive_rate,up_n,down_n,up_precision_actual_1,down_precision_actual_0,up_lift_vs_base,down_lift_vs_base0,up_logloss_gain_vs_anchor,down_logloss_gain_vs_anchor
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::down::a1::t0.05,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,down,1.0,0.05,0.5585359409097587,0.6048809655181887,-0.001584464779949557,-0.017934357377244692,0.019298525150161696,-0.019298525150161696,0.0,0.06,0.0,0.5647058823529412,0,7,,0.7142857142857143,,0.27899159663865547,,0.09398306981495137
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::down::a1::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,down,1.0,0.08,0.5585359409097587,0.6048809655181887,-0.001584464779949557,-0.017934357377244692,0.019298525150161696,-0.019298525150161696,0.0,0.0,0.0,0.5647058823529412,0,1,,1.0,,0.5647058823529412,,0.1291212843086747
S2::constrained_target_blend_logit_newton/tradeoff_cap_a0p15::down_thr::a0.5::t0.08,S2,constrained_target_blend_logit_newton/tradeoff_cap_a0p15,down_thr,0.5,0.08,0.5552328622380135,0.6048894779097701,-0.004887543451694731,-0.017925844985663297,0.005906749343631374,-0.005906749343631374,0.0,0.056,0.0,0.5647058823529412,0,11,,0.7272727272727273,,0.29197860962566846,,0.1385178930710344
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::down_thr::a0.75::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,down_thr,0.75,0.05,0.5552501410578817,0.6049286047160009,-0.004870264631826493,-0.017886718179432548,0.005923921971860009,-0.005923921971860009,0.0,0.056,0.0,0.5647058823529412,0,11,,0.7272727272727273,,0.29197860962566846,,0.13821554956834156
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down::a0.5::t0.03,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down,0.5,0.03,0.5634015885313468,0.6050672929814912,0.0032811828416385858,-0.017748029913942198,0.026432935173660896,-0.026432935173660896,0.0,0.52,0.0,0.5647058823529412,0,46,,0.5434782608695652,,0.10818414322250636,,0.030928080504300105
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down::a0.5::t0.05,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down,0.5,0.05,0.5634015885313468,0.6050672929814912,0.0032811828416385858,-0.017748029913942198,0.026432935173660896,-0.026432935173660896,0.0,0.42,0.0,0.5647058823529412,0,34,,0.5882352941176471,,0.15294117647058825,,0.03984733576438204
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down::a0.5::t0.08,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down,0.5,0.08,0.5634015885313468,0.6050672929814912,0.0032811828416385858,-0.017748029913942198,0.026432935173660896,-0.026432935173660896,0.0,0.292,0.0,0.5647058823529412,0,19,,0.631578947368421,,0.1962848297213622,,0.06259625534499552
S2::residual_single_model_opt_hist_gb/hist_gb_residual_last::down_thr::a1::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_last,down_thr,1.0,0.08,0.5941406148134787,0.6053031259420761,0.03402020912377046,-0.017512196953357262,0.08511869265119777,-0.08511869265119777,0.0,0.564,0.0,0.5647058823529412,0,32,,0.59375,,0.15845588235294117,,0.04651677315735525
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.03,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.03,0.5584102445818544,0.6055206759793702,-0.0017101611078538248,-0.017294646916063194,0.01403226621637683,-0.01403226621637683,0.0,0.168,0.0,0.5647058823529412,0,22,,0.5454545454545454,,0.11016042780748658,,0.0618219982969133
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.05,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.05,0.5584102445818544,0.6055206759793702,-0.0017101611078538248,-0.017294646916063194,0.01403226621637683,-0.01403226621637683,0.0,0.064,0.0,0.5647058823529412,0,11,,0.6363636363636364,,0.20106951871657752,,0.09335683883981637
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.08,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.08,0.5584102445818544,0.6055206759793702,-0.0017101611078538248,-0.017294646916063194,0.01403226621637683,-0.01403226621637683,0.0,0.024,0.0,0.5647058823529412,0,3,,0.6666666666666666,,0.2313725490196078,,0.2573619266564553
S2::residual_single_model_opt_hist_gb/hist_gb_residual_last::down_thr::a0.75::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_last,down_thr,0.75,0.08,0.5778919578385758,0.6055513444969481,0.01777155214886761,-0.017263978398485258,0.06383901948839833,-0.06383901948839833,0.0,0.564,0.0,0.5647058823529412,0,32,,0.59375,,0.15845588235294117,,0.04585744262097632
S2::residual_single_model_opt_ridge/ridge_residual_full::down_thr::a0.75::t0.05,S2,residual_single_model_opt_ridge/ridge_residual_full,down_thr,0.75,0.05,0.5566885094699721,0.60568415914322,-0.0034318962197361635,-0.017131163752213352,0.006146630133078778,-0.006146630133078778,0.0,0.02,0.0,0.5647058823529412,0,7,,0.7142857142857143,,0.27899159663865547,,0.20802127413401847
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::full::a1::t0.03,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,full,1.0,0.03,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.276,0.0,0.5647058823529412,7,17,0.5714285714285714,0.7058823529411765,0.006722689075630228,0.2705882352941177,-0.03050677744287959,0.07116368904823542
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::damped::a1::t0.03,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,damped,1.0,0.03,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.276,0.0,0.5647058823529412,7,17,0.5714285714285714,0.7058823529411765,0.006722689075630228,0.2705882352941177,-0.03050677744287959,0.07116368904823542
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::full::a1::t0.05,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,full,1.0,0.05,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.06,0.0,0.5647058823529412,3,7,0.6666666666666666,0.7142857142857143,0.10196078431372546,0.27899159663865547,-0.03769748914987741,0.09398306981495137
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::damped::a1::t0.05,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,damped,1.0,0.05,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.06,0.0,0.5647058823529412,3,7,0.6666666666666666,0.7142857142857143,0.10196078431372546,0.27899159663865547,-0.03769748914987741,0.09398306981495137
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::full::a1::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,full,1.0,0.08,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.0,0.0,0.5647058823529412,0,1,,1.0,,0.5647058823529412,,0.1291212843086747
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::damped::a1::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,damped,1.0,0.08,0.5579674170246739,0.6058576236522554,-0.0021529886650343277,-0.016957699243178026,0.020115134615267174,-0.018481915685056215,0.0,0.0,0.0,0.5647058823529412,0,1,,1.0,,0.5647058823529412,,0.1291212843086747
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::full::a1::t0.05,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,full,1.0,0.05,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.02,0.116,0.0,0.5647058823529412,4,17,0.5,0.7058823529411765,-0.06470588235294117,0.2705882352941177,-0.02382655582915054,0.13102044929292356
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::damped::a1::t0.05,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,damped,1.0,0.05,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.02,0.116,0.0,0.5647058823529412,4,17,0.5,0.7058823529411765,-0.06470588235294117,0.2705882352941177,-0.02382655582915054,0.13102044929292356
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::full::a1::t0.08,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,full,1.0,0.08,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.004,0.044,0.0,0.5647058823529412,1,6,1.0,0.5,0.43529411764705883,0.06470588235294117,0.17534527778711229,0.15929861229194245
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::damped::a1::t0.08,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,damped,1.0,0.08,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.004,0.044,0.0,0.5647058823529412,1,6,1.0,0.5,0.43529411764705883,0.06470588235294117,0.17534527778711229,0.15929861229194245
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::full::a1::t0.05,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,full,1.0,0.05,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.02,0.116,0.0,0.5647058823529412,4,17,0.5,0.7058823529411765,-0.06470588235294117,0.2705882352941177,-0.02382655582915054,0.13102044929292356
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::damped::a1::t0.05,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,damped,1.0,0.05,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.02,0.116,0.0,0.5647058823529412,4,17,0.5,0.7058823529411765,-0.06470588235294117,0.2705882352941177,-0.02382655582915054,0.13102044929292356
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::full::a1::t0.08,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,full,1.0,0.08,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.004,0.044,0.0,0.5647058823529412,1,6,1.0,0.5,0.43529411764705883,0.06470588235294117,0.17534527778711229,0.15929861229194245
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::damped::a1::t0.08,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,damped,1.0,0.08,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.004,0.044,0.0,0.5647058823529412,1,6,1.0,0.5,0.43529411764705883,0.06470588235294117,0.17534527778711229,0.15929861229194245
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::full::a1::t0.03,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,full,1.0,0.03,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.064,0.244,0.008727272727272728,0.5647058823529412,11,25,0.36363636363636365,0.56,-0.20106951871657752,0.12470588235294122,-0.05398279922713485,0.08019938345340055
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::damped::a1::t0.03,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,damped,1.0,0.03,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.064,0.244,0.008727272727272728,0.5647058823529412,11,25,0.36363636363636365,0.56,-0.20106951871657752,0.12470588235294122,-0.05398279922713485,0.08019938345340055
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::full::a1::t0.03,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,full,1.0,0.03,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.064,0.244,0.008727272727272728,0.5647058823529412,11,25,0.36363636363636365,0.56,-0.20106951871657752,0.12470588235294122,-0.05398279922713485,0.08019938345340055
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::damped::a1::t0.03,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,damped,1.0,0.03,0.5628226857156599,0.6059516973098132,0.002702280025951631,-0.016863625585620157,0.03268278204588994,-0.014255370024209055,0.064,0.244,0.008727272727272728,0.5647058823529412,11,25,0.36363636363636365,0.56,-0.20106951871657752,0.12470588235294122,-0.05398279922713485,0.08019938345340055
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down_thr::a0.5::t0.03,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down_thr,0.5,0.03,0.5636765106864429,0.6060777734460474,0.0035561049967346436,-0.01673754944938599,0.0251628762590314,-0.0251628762590314,0.0,0.52,0.0,0.5647058823529412,0,46,,0.5434782608695652,,0.10818414322250636,,0.030928080504300105
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::down::a0.75::t0.03,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,down,0.75,0.03,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.056,0.0,0.5647058823529412,0,14,,0.7142857142857143,,0.27899159663865547,,0.090524369320816
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::damped::a0.75::t0.03,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,damped,0.75,0.03,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.056,0.0,0.5647058823529412,0,14,,0.7142857142857143,,0.27899159663865547,,0.090524369320816
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::down::a0.75::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,down,0.75,0.05,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.032,0.0,0.5647058823529412,0,4,,1.0,,0.5647058823529412,,0.17771075574733988
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::damped::a0.75::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,damped,0.75,0.05,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.032,0.0,0.5647058823529412,0,4,,1.0,,0.5647058823529412,,0.17771075574733988
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::down::a0.75::t0.08,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,down,0.75,0.08,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.02,0.0,0.5647058823529412,0,2,,1.0,,0.5647058823529412,,0.2773326228924926
S2::pattern_safe_candidates_20260622/q1_s2down50_s4up50::damped::a0.75::t0.08,S2,pattern_safe_candidates_20260622/q1_s2down50_s4up50,damped,0.75,0.08,0.5563755872718226,0.6064610325890076,-0.0037448184178856536,-0.016354290306425767,0.007675850640803612,-0.007675850640803612,0.0,0.02,0.0,0.5647058823529412,0,2,,1.0,,0.5647058823529412,,0.2773326228924926
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::down::a0.5::t0.03,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,down,0.5,0.03,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.128,0.0,0.5647058823529412,0,26,,0.5769230769230769,,0.14162895927601804,,0.05040761467879626
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::damped::a0.5::t0.03,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,damped,0.5,0.03,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.128,0.0,0.5647058823529412,0,26,,0.5769230769230769,,0.14162895927601804,,0.05040761467879626
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::down::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,down,0.5,0.05,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.056,0.0,0.5647058823529412,0,11,,0.7272727272727273,,0.29197860962566846,,0.09695820420626208
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::damped::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,damped,0.5,0.05,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.056,0.0,0.5647058823529412,0,11,,0.7272727272727273,,0.29197860962566846,,0.09695820420626208
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::down::a0.5::t0.08,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,down,0.5,0.08,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.028,0.0,0.5647058823529412,0,4,,1.0,,0.5647058823529412,,0.17771075574733988
S2::pattern_safe_candidates_20260622/q1_s2down75_s4up75::damped::a0.5::t0.08,S2,pattern_safe_candidates_20260622/q1_s2down75_s4up75,damped,0.5,0.08,0.5563755872718226,0.6064610325890077,-0.0037448184178856536,-0.016354290306425656,0.007675850640803613,-0.007675850640803613,0.0,0.028,0.0,0.5647058823529412,0,4,,1.0,,0.5647058823529412,,0.17771075574733988
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down_thr::a0.75::t0.03,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down_thr,0.75,0.03,0.5589427364583909,0.6068143351009383,-0.0011776692313173465,-0.016000987794495103,0.010239227462950168,-0.010239227462950168,0.0,0.168,0.0,0.5647058823529412,0,22,,0.5454545454545454,,0.11016042780748658,,0.0618219982969133
